商品ID,賣家ID,商品名稱,商品連結,價格,星星趴數,歷史銷售量,商家地點
6012155392,29059887,《 978 販賣機 》3M PVC 絕緣 膠帶 電火布 電器 膠帶 18-19 mm x 18-20 yd 電氣,https://shopee.tw/《-978-販賣機-》3M-PVC-絕緣-膠帶-電火布-電器-膠帶-18-19-mm-x-18-20-yd-電氣-i.29059887.6012155392?sp_atk=6962e50f-f85c-4406-9dfc-13e9474883a2&xptdk=6962e50f-f85c-4406-9dfc-13e9474883a2,9.0,4.98,9964.0,臺北市文山區
20150972698,1296720,【蝦皮代開發票】 三用電錶 電錶 電表 三用電表 萬用電錶 數位電表 數位三用電表 電容表 測電器 電流表,https://shopee.tw/【蝦皮代開發票】-三用電錶-電錶-電表-三用電表-萬用電錶-數位電表-數位三用電表-電容表-測電器-電流表-i.1296720.20150972698?sp_atk=0b094110-29a2-42fb-946f-60c3d162dff5&xptdk=0b094110-29a2-42fb-946f-60c3d162dff5,99.0,4.83,545.0,臺中市北屯區
14805374758,2488164,順安五金【WD-40】精密儀器清潔罐 電器清潔劑 電腦主機板 接點清潔劑 switch手柄清潔 線路清洗劑 WD40,https://shopee.tw/順安五金【WD-40】精密儀器清潔罐-電器清潔劑-電腦主機板-接點清潔劑-switch手柄清潔-線路清洗劑-WD40-i.2488164.14805374758?sp_atk=befc9958-f64d-4f05-8546-913c896e46cf&xptdk=befc9958-f64d-4f05-8546-913c896e46cf,200.5,4.97,78.0,臺中市神岡區
11593575,3209164,★膠帶王★ 含稅開發票 MY9# 聚酯膠帶 電器膠帶 絕緣膠帶 瑪拉膠帶 PET膠帶 無塵室膠帶【絕緣耐溫130度】,https://shopee.tw/★膠帶王★-含稅開發票-MY9-聚酯膠帶-電器膠帶-絕緣膠帶-瑪拉膠帶-PET膠帶-無塵室膠帶【絕緣耐溫130度】-i.3209164.11593575?sp_atk=e86820b1-2b9d-4868-89ce-1272fe666a0c&xptdk=e86820b1-2b9d-4868-89ce-1272fe666a0c,79.0,4.98,291.0,桃園市龜山區
19328970051,14613999,［現貨］pvc絕緣膠帶 48mm(白 黑 灰 藍 綠 紅 黃)電火布 水電膠帶 電器膠布 /超商上限80卷 超過請選宅配,https://shopee.tw/［現貨］pvc絕緣膠帶-48mm(白-黑-灰-藍-綠-紅-黃)電火布-水電膠帶-電器膠布-超商上限80卷-超過請選宅配-i.14613999.19328970051?sp_atk=0669b53b-3513-4cda-8226-9b2cb0319281&xptdk=0669b53b-3513-4cda-8226-9b2cb0319281,21.0,4.95,2827.0,彰化縣社頭鄉
4333004924,151301900,威技HEPA濾網 適用WDH-126H / WDH-126HS / WDH-06EF / WDH1920EAS,https://shopee.tw/威技HEPA濾網-適用WDH-126H-WDH-126HS-WDH-06EF-WDH1920EAS-i.151301900.4333004924?sp_atk=2e0474d0-6032-4059-8a7e-654a29f457ef&xptdk=2e0474d0-6032-4059-8a7e-654a29f457ef,365.0,4.95,2297.0,
297419186,17061290,Panasonic 國際牌 3號 4號 Evolta  鈦元素 鹼性電池 藍鹼 電量增加30% 適用各種電器,https://shopee.tw/Panasonic-國際牌-3號-4號-Evolta-鈦元素-鹼性電池-藍鹼-電量增加30-適用各種電器-i.17061290.297419186?sp_atk=f4fcfd97-a728-48c4-8e5e-43072c2e1abf&xptdk=f4fcfd97-a728-48c4-8e5e-43072c2e1abf,99.0,4.99,1100.0,臺中市南屯區
6564388962,280233910,【環島科技】(a2-5)TP4056 1A鋰電池專用充電板衝電器充電模塊MICRO接口,https://shopee.tw/【環島科技】(a2-5)TP4056-1A鋰電池專用充電板衝電器充電模塊MICRO接口-i.280233910.6564388962?sp_atk=0a2926bd-b2e9-4894-be86-114a8c70bd57&xptdk=0a2926bd-b2e9-4894-be86-114a8c70bd57,10.0,4.97,1064.0,臺南市東區
9007941535,9759044,台灣現貨 大陸電器4000w 功率220v延長線 大陸電器 220延長線 大陸電器插座 220插座 延長 延長插座,https://shopee.tw/台灣現貨-大陸電器4000w-功率220v延長線-大陸電器-220延長線-大陸電器插座-220插座-延長-延長插座-i.9759044.9007941535?sp_atk=841fef67-d03c-4576-9755-ef92ebcb0f5f&xptdk=841fef67-d03c-4576-9755-ef92ebcb0f5f,140.0,4.89,382.0,新北市鶯歌區
18750760761,501597124,快速接線 免破線 免剝線 分線夾 端子夾 烏龜夾 螃蟹夾 取電夾 接線端子 接線器 接電器 快速接電分線夾 免剝線夾,https://shopee.tw/快速接線-免破線-免剝線-分線夾-端子夾-烏龜夾-螃蟹夾-取電夾-接線端子-接線器-接電器-快速接電分線夾-免剝線夾-i.501597124.18750760761?sp_atk=6f8328b9-b1ce-4439-ac8d-c38b671e05c5&xptdk=6f8328b9-b1ce-4439-ac8d-c38b671e05c5,1.5,4.97,17000.0,新北市板橋區
1397003594,41100013,附發票(單顆)日牌絕緣膠帶 電火布 電器膠帶 PVC膠帶 電線膠 監視器 工程專用,https://shopee.tw/附發票(單顆)日牌絕緣膠帶-電火布-電器膠帶-PVC膠帶-電線膠-監視器-工程專用-i.41100013.1397003594?sp_atk=46713519-6562-4394-bf7e-f31b54a8f191&xptdk=46713519-6562-4394-bf7e-f31b54a8f191,17.0,4.97,1698.0,臺南市北區
1209338836,57295229,(IA)四維鹿頭牌 50mm PVC絕緣膠帶 電火布 電器膠帶 50mmX10M (單入) (48mm),https://shopee.tw/(IA)四維鹿頭牌-50mm-PVC絕緣膠帶-電火布-電器膠帶-50mmX10M-(單入)-(48mm)-i.57295229.1209338836?sp_atk=6109a9b6-7a7b-402e-9f93-2dbd08bcd929&xptdk=6109a9b6-7a7b-402e-9f93-2dbd08bcd929,25.5,4.97,1791.0,彰化縣永靖鄉
13989314222,11664018,【M.M小舖】『現貨』 Kenelephant 盒玩 迷你大同電鍋模型 扭蛋 盲抽 電鍋 煮飯 蒸飯 電器,https://shopee.tw/【M.M小舖】『現貨』-Kenelephant-盒玩-迷你大同電鍋模型-扭蛋-盲抽-電鍋-煮飯-蒸飯-電器-i.11664018.13989314222?sp_atk=6ff4d567-c315-4537-90de-e98a1aa17623&xptdk=6ff4d567-c315-4537-90de-e98a1aa17623,200.0,5.0,556.0,臺北市中山區
2223149016,3120439,威宏電器有限公司 - Panasonic 國際牌 隨行杯果汁機 MX-XPT102 粉紅色,https://shopee.tw/威宏電器有限公司-Panasonic-國際牌-隨行杯果汁機-MX-XPT102-粉紅色-i.3120439.2223149016?sp_atk=fbb3b727-a255-4f74-be3d-40e64b6ba576&xptdk=fbb3b727-a255-4f74-be3d-40e64b6ba576,975.0,5.0,24.0,臺南市麻豆區
4240512672,2857231,鐵板沖孔收納架│置物架/收納架/廚房電器架/微波爐架/瓦斯爐架/氣炸鍋架/大、小款/居家收納,https://shopee.tw/鐵板沖孔收納架│置物架-收納架-廚房電器架-微波爐架-瓦斯爐架-氣炸鍋架-大、小款-居家收納-i.2857231.4240512672?sp_atk=bcbcce99-d4bb-4440-ab97-d4b4c7c25437&xptdk=bcbcce99-d4bb-4440-ab97-d4b4c7c25437,389.5,4.97,132.0,彰化縣彰化市
7420546,3016284,[百威電子] YC-105 日本電器適用變壓器  降壓器  AC110V轉AC100V 80W   (110轉100,https://shopee.tw/-百威電子-YC-105-日本電器適用變壓器-降壓器-AC110V轉AC100V-80W-(110轉100-i.3016284.7420546?sp_atk=d7aa1502-eaef-4829-8411-b108d18686d5&xptdk=d7aa1502-eaef-4829-8411-b108d18686d5,220.0,4.94,407.0,高雄市三民區
8783412954,151199822,附發票🎈台灣電器在國外用【聖岡科技 220V變110V電子式電壓調整器】變壓器 國外用 SC-22K【LD533】,https://shopee.tw/附發票🎈台灣電器在國外用【聖岡科技-220V變110V電子式電壓調整器】變壓器-國外用-SC-22K【LD533】-i.151199822.8783412954?sp_atk=01b15366-0ba2-451a-95b1-19b10fad2b6a&xptdk=01b15366-0ba2-451a-95b1-19b10fad2b6a,249.0,4.95,128.0,桃園市中壢區
21664080649,3120439,威宏電器有限公司 - Glasslock 韓國製 圓型馬卡龍強化玻璃微波盒650ml 三入組SP-2306,https://shopee.tw/威宏電器有限公司-Glasslock-韓國製-圓型馬卡龍強化玻璃微波盒650ml-三入組SP-2306-i.3120439.21664080649?sp_atk=3d937e80-1bc6-478c-b34e-8f0fe894264a&xptdk=3d937e80-1bc6-478c-b34e-8f0fe894264a,250.0,5.0,10.0,臺南市麻豆區
22716045368,51665232,電工膠帶  電源膠布 電火布 防水膠帶 絕緣膠帶 電器膠帶 台灣大廠【好事得】,https://shopee.tw/電工膠帶-電源膠布-電火布-防水膠帶-絕緣膠帶-電器膠帶-台灣大廠【好事得】-i.51665232.22716045368?sp_atk=20311f3d-04e2-4aec-85ae-9dc00045befd&xptdk=20311f3d-04e2-4aec-85ae-9dc00045befd,8.0,4.98,9746.0,高雄市大寮區
22004626829,9912166,【電器宅急便】日本 工進EP-306/EP-305 三宅化學TP-L20 電動加油槍 吸油管 適用TOYOTOMI 大日,https://shopee.tw/【電器宅急便】日本-工進EP-306-EP-305-三宅化學TP-L20-電動加油槍-吸油管-適用TOYOTOMI-大日-i.9912166.22004626829?sp_atk=4c2d359d-1919-4f08-94e8-40c8e6b9a4cf&xptdk=4c2d359d-1919-4f08-94e8-40c8e6b9a4cf,406.5,5.0,10.0,新北市泰山區
20651763818,27636184,R-931 雙日電器 110V 3P轉2P 轉接插頭 高純度無氧銅導體 3轉2轉接器 活動插頭可90度轉向 刃片絕緣,https://shopee.tw/R-931-雙日電器-110V-3P轉2P-轉接插頭-高純度無氧銅導體-3轉2轉接器-活動插頭可90度轉向-刃片絕緣-i.27636184.20651763818?sp_atk=d70ba4b6-173d-4109-80d4-6293c520054b&xptdk=d70ba4b6-173d-4109-80d4-6293c520054b,89.0,4.98,381.0,新北市蘆洲區
7717119686,3120439,威宏電器有限公司 - SILWA西華 貴族餐盤一組3入,https://shopee.tw/威宏電器有限公司-SILWA西華-貴族餐盤一組3入-i.3120439.7717119686?sp_atk=62b050f9-9367-44db-af60-181dddaa176c&xptdk=62b050f9-9367-44db-af60-181dddaa176c,100.0,4.91,81.0,臺南市麻豆區
2284328913,152207833,電火布10入  電器膠布  PVC絕緣膠帶(日印)『便宜賣』,https://shopee.tw/電火布10入-電器膠布-PVC絕緣膠帶(日印)『便宜賣』-i.152207833.2284328913?sp_atk=fcaf3cdd-889b-4091-8f2c-6d2754d73598&xptdk=fcaf3cdd-889b-4091-8f2c-6d2754d73598,110.0,4.98,896.0,臺中市北屯區
5320139504,6831924,1號店鋪(現貨) YC-105 電源降壓器 AC 110V轉100V 80W 降壓器 變壓器 變壓插座 日本電器適用,https://shopee.tw/1號店鋪(現貨)-YC-105-電源降壓器-AC-110V轉100V-80W-降壓器-變壓器-變壓插座-日本電器適用-i.6831924.5320139504?sp_atk=5b8f3b34-1786-44f0-b7fb-2cd65bc94d95&xptdk=5b8f3b34-1786-44f0-b7fb-2cd65bc94d95,249.0,4.96,245.0,新北市新莊區
1206198997,70011746,【原廠】日立吸塵器 配件 專用D濾網 CVSL10T / CV-SJ11T / CV-RS3T 專用D濾網【德泰電器】,https://shopee.tw/【原廠】日立吸塵器-配件-專用D濾網-CVSL10T-CV-SJ11T-CV-RS3T-專用D濾網【德泰電器】-i.70011746.1206198997?sp_atk=c9bf2907-9087-4977-829c-a8236aa4f8dd&xptdk=c9bf2907-9087-4977-829c-a8236aa4f8dd,500.0,4.97,119.0,新北市新莊區
10123730688,13606796,伸縮分層置物架 伸縮收納架 電器架 分層置物架 廚房置物架 伸縮置物架 廚房收納架 廚房層架 伸縮架 伸縮層架,https://shopee.tw/伸縮分層置物架-伸縮收納架-電器架-分層置物架-廚房置物架-伸縮置物架-廚房收納架-廚房層架-伸縮架-伸縮層架-i.13606796.10123730688?sp_atk=07434505-9704-48e4-aef4-36f2e7d160f9&xptdk=07434505-9704-48e4-aef4-36f2e7d160f9,321.5,4.92,1873.0,新竹縣竹北市
9987275483,27541386,永承車業🌈 全新 福士  WURTH 黑色 絕緣膠帶 進口電火布 電火布 電器膠帶 原廠公司貨,https://shopee.tw/永承車業🌈-全新-福士-WURTH-黑色-絕緣膠帶-進口電火布-電火布-電器膠帶-原廠公司貨-i.27541386.9987275483?sp_atk=77235640-d403-484b-ad10-3d9dffeac63e&xptdk=77235640-d403-484b-ad10-3d9dffeac63e,35.0,5.0,495.0,新北市新莊區
5641362548,4476982,3M手套 作業手套 亮彩止滑 耐磨手套 電工 電器 搬運 防水 防凍 勞保 保護 焊接,https://shopee.tw/3M手套-作業手套-亮彩止滑-耐磨手套-電工-電器-搬運-防水-防凍-勞保-保護-焊接-i.4476982.5641362548?sp_atk=7d217f10-456a-4c0d-a9f4-4b552c48fabb&xptdk=7d217f10-456a-4c0d-a9f4-4b552c48fabb,94.5,4.85,1646.0,臺南市中西區
3689812809,345596304,變壓器110V轉220V（電子變壓器變壓器轉換器110變壓伏220電器轉換電壓2000w轉,https://shopee.tw/變壓器110V轉220V（電子變壓器變壓器轉換器110變壓伏220電器轉換電壓2000w轉-i.345596304.3689812809?sp_atk=1ed19df9-2165-42cf-8938-de761bbcdc5a&xptdk=1ed19df9-2165-42cf-8938-de761bbcdc5a,456.0,4.0,10.0,中國大陸
4216059071,179586945,{吾迷MSG}大陸電器轉換成台灣插頭 國際標準插頭 澳洲 歐盟 英國 都適用 插頭轉接頭 不是變壓器,https://shopee.tw/-吾迷MSG-大陸電器轉換成台灣插頭-國際標準插頭-澳洲-歐盟-英國-都適用-插頭轉接頭-不是變壓器-i.179586945.4216059071?sp_atk=a1a9bee5-b4d1-4498-bd11-c01a1bbaf8ab&xptdk=a1a9bee5-b4d1-4498-bd11-c01a1bbaf8ab,16.0,4.91,925.0,新北市三重區
21976621543,28424552,廚房架 鐵架 置物架 收納架 廚房收納架 微波爐架 電器架廚房置物架 可伸縮多功能雙層空氣炸鍋電飯鍋烤箱架子臺面收納家用,https://shopee.tw/廚房架-鐵架-置物架-收納架-廚房收納架-微波爐架-電器架廚房置物架-可伸縮多功能雙層空氣炸鍋電飯鍋烤箱架子臺面收納家用-i.28424552.21976621543?sp_atk=1effcedb-b0fa-4c43-8fcd-8905e788fc1f&xptdk=1effcedb-b0fa-4c43-8fcd-8905e788fc1f,552.5,4.8,7.0,新北市新莊區
84133706,2425225,Tsan Yaw 川耀牌專利變壓器~MIT附發票~日本電器降壓器一次選擇二種輸入電壓 115V-110V轉100V,https://shopee.tw/Tsan-Yaw-川耀牌專利變壓器~MIT附發票~日本電器降壓器一次選擇二種輸入電壓-115V-110V轉100V-i.2425225.84133706?sp_atk=472547eb-b8b7-46d4-861a-6ab5a9a7e8b5&xptdk=472547eb-b8b7-46d4-861a-6ab5a9a7e8b5,2100.0,4.98,88.0,新北市樹林區
29352807,6218742,電池檢測器 3號 4號 指針式 電池測量 電池測試器 3V 9V AA AAA 電池 容量 測電器 電池電量檢測器,https://shopee.tw/電池檢測器-3號-4號-指針式-電池測量-電池測試器-3V-9V-AA-AAA-電池-容量-測電器-電池電量檢測器-i.6218742.29352807?sp_atk=3958852b-3c46-4a43-a259-0482e96e4409&xptdk=3958852b-3c46-4a43-a259-0482e96e4409,64.0,4.95,1396.0,臺南市東區
1500831994,8304162,❤️闆娘俗俗賣❤️ 實拍 現貨 秒出  簡易型 PoE 供電器 IP分享器 乙太網路供電分離器 1組2 條,https://shopee.tw/❤️闆娘俗俗賣❤️-實拍-現貨-秒出-簡易型-PoE-供電器-IP分享器-乙太網路供電分離器-1組2-條-i.8304162.1500831994?sp_atk=f5282f08-6764-4e8e-a8c0-f4dbd9482d44&xptdk=f5282f08-6764-4e8e-a8c0-f4dbd9482d44,29.0,4.97,659.0,高雄市左營區
7376160,3001351,汽車 中號/小號/迷你/長腳 電路 DIY  外接正電插座 取電器  轉接 保險絲 取電 接電器 接電線 借電器 借電線,https://shopee.tw/汽車-中號-小號-迷你-長腳-電路-DIY-外接正電插座-取電器-轉接-保險絲-取電-接電器-接電線-借電器-借電線-i.3001351.7376160?sp_atk=430f7200-21d6-4680-bae3-eeed380cc17c&xptdk=430f7200-21d6-4680-bae3-eeed380cc17c,15.0,4.98,96000.0,新北市三重區
12740407612,6796416,【台灣30天保固+發票】🔥電池檢測器 電池檢測 電池測試器 電池測試 電池測電器 測電池 電池檢測儀 電池測量 充電電池,https://shopee.tw/【台灣30天保固-發票】🔥電池檢測器-電池檢測-電池測試器-電池測試-電池測電器-測電池-電池檢測儀-電池測量-充電電池-i.6796416.12740407612?sp_atk=948f4535-b21a-4bd2-90bc-6d8db4b19462&xptdk=948f4535-b21a-4bd2-90bc-6d8db4b19462,95.0,4.94,375.0,臺中市太平區
2784500824,171715767,現貨 貨到付款 戶外 20W 12V 單晶太陽能板 汽車遊艇太陽能電--池板電--池充--電器 應急電-源,https://shopee.tw/現貨-貨到付款-戶外-20W-12V-單晶太陽能板-汽車遊艇太陽能電-池板電-池充-電器-應急電-源-i.171715767.2784500824?sp_atk=d6a18f4b-9147-4afc-890b-5e8576a002ac&xptdk=d6a18f4b-9147-4afc-890b-5e8576a002ac,299.0,4.82,177.0,中國大陸
13498819510,4720430,適用 NWT 威技 WDH-126H /WDH-06EF/ WDH-126H 除濕機 抗菌HEPA濾網,https://shopee.tw/適用-NWT-威技-WDH-126H-WDH-06EF-WDH-126H-除濕機-抗菌HEPA濾網-i.4720430.13498819510?sp_atk=76ab519c-5253-401a-b74a-5ffa6c11f429&xptdk=76ab519c-5253-401a-b74a-5ffa6c11f429,199.0,5.0,6.0,新北市新店區
16608376199,12244,【空間特工】日系廚房工作架｜附贈輪組【台灣製造】波浪架｜電器架｜收納架｜置物架｜廚房櫃｜電鍋架｜餐具架｜碗盤架｜微波爐架,https://shopee.tw/【空間特工】日系廚房工作架｜附贈輪組【台灣製造】波浪架｜電器架｜收納架｜置物架｜廚房櫃｜電鍋架｜餐具架｜碗盤架｜微波爐架-i.12244.16608376199?sp_atk=eb1a5eb6-e067-443d-8b41-b28e5ca5fced&xptdk=eb1a5eb6-e067-443d-8b41-b28e5ca5fced,1085.0,4.71,9.0,
17103183275,38928702,Double Sun雙日科技 2P防雷DIY插接器 3開3口 DR-8C 居家必備電料,https://shopee.tw/Double-Sun雙日科技-2P防雷DIY插接器-3開3口-DR-8C-居家必備電料-i.38928702.17103183275?sp_atk=ad028c0e-37db-444f-b733-70013b893cd6&xptdk=ad028c0e-37db-444f-b733-70013b893cd6,157.0,5.0,15.0,臺中市大里區
5400083831,181070790,110V轉220V 升壓器 20w<台灣快速出貨> 變壓器 電器110轉220交流電轉換器 國外電器轉換,https://shopee.tw/110V轉220V-升壓器-20w-台灣快速出貨-變壓器-電器110轉220交流電轉換器-國外電器轉換-i.181070790.5400083831?sp_atk=438c0c99-6088-478b-bb18-9c77d20137e3&xptdk=438c0c99-6088-478b-bb18-9c77d20137e3,69.0,4.92,1226.0,臺南市歸仁區
19153786686,84818763,【小米優選】紅外線萬能遙控 萬用遙控器 智能AI語音 智能遙控器 適合多種電器 空調 機頂盒 手機遠程智能控制,https://shopee.tw/【小米優選】紅外線萬能遙控-萬用遙控器-智能AI語音-智能遙控器-適合多種電器-空調-機頂盒-手機遠程智能控制-i.84818763.19153786686?sp_atk=32b28ce7-0a1f-4a48-9bfe-6d887cb726bc&xptdk=32b28ce7-0a1f-4a48-9bfe-6d887cb726bc,289.0,4.43,14.0,桃園市蘆竹區
5912486695,42958561,(日本製)驗電起子/AC DC皆可用/非 淘寶便宜貨/驗電器/驗電錶/測電器/驗檢起子/驗電筆/電壓檢測筆/驗電,https://shopee.tw/(日本製)驗電起子-AC-DC皆可用-非-淘寶便宜貨-驗電器-驗電錶-測電器-驗檢起子-驗電筆-電壓檢測筆-驗電-i.42958561.5912486695?sp_atk=5f82f174-9f68-443b-8d5d-fe5a04477a17&xptdk=5f82f174-9f68-443b-8d5d-fe5a04477a17,235.0,4.95,319.0,新北市蘆洲區
12569126688,202335,【台灣現貨】國際牌電池 碳鋅電池 3號 4號 電池 AAA 乾電池 AA 三號電池 四號電池 國際牌 電器電池 小電池,https://shopee.tw/【台灣現貨】國際牌電池-碳鋅電池-3號-4號-電池-AAA-乾電池-AA-三號電池-四號電池-國際牌-電器電池-小電池-i.202335.12569126688?sp_atk=bcd97290-f8db-454c-9945-d31b0ac6f584&xptdk=bcd97290-f8db-454c-9945-d31b0ac6f584,9.0,4.95,18000.0,臺南市佳里區
14386668140,2627945,日本 住友 電氣膠帶 黑色 30米 超薄0.09mm 超黏 阻燃/電火布/電工膠帶/電器膠布/絕緣膠帶/sumitomo,https://shopee.tw/日本-住友-電氣膠帶-黑色-30米-超薄0.09mm-超黏-阻燃-電火布-電工膠帶-電器膠布-絕緣膠帶-sumitomo-i.2627945.14386668140?sp_atk=8cb202b4-fa17-497e-844a-52f24ba2932e&xptdk=8cb202b4-fa17-497e-844a-52f24ba2932e,50.0,5.0,359.0,高雄市三民區
311332895,5435767,電火布 絕緣膠帶 電器膠帶（黑色/白色/灰色/透明）18mm×18M 🔊長度有18米長,https://shopee.tw/電火布-絕緣膠帶-電器膠帶（黑色-白色-灰色-透明）18mm×18M-🔊長度有18米長-i.5435767.311332895?sp_atk=09dd5fb7-e18d-4272-a51f-954fb03440b4&xptdk=09dd5fb7-e18d-4272-a51f-954fb03440b4,12.5,4.99,3821.0,臺南市歸仁區
23716914692,241964887,范特西商城🌈 日本 電線收納器 集線器 整線器 電器電線收納 固定器線夾 理線器 繞線器 電線 收納 電源線整理器,https://shopee.tw/范特西商城🌈-日本-電線收納器-集線器-整線器-電器電線收納-固定器線夾-理線器-繞線器-電線-收納-電源線整理器-i.241964887.23716914692?sp_atk=1c72033b-0f38-4369-ae11-4fb86e47a0b8&xptdk=1c72033b-0f38-4369-ae11-4fb86e47a0b8,59.0,4.98,736.0,新北市樹林區
1125618474,3499914,TIGER虎牌 PKS-0120 PKS-0122 檸檬酸洗淨劑 電器熱水瓶內容器專用洗淨劑 水垢專用清潔劑 公司貨,https://shopee.tw/TIGER虎牌-PKS-0120-PKS-0122-檸檬酸洗淨劑-電器熱水瓶內容器專用洗淨劑-水垢專用清潔劑-公司貨-i.3499914.1125618474?sp_atk=c7465beb-f675-4add-94cd-3ca3501936a7&xptdk=c7465beb-f675-4add-94cd-3ca3501936a7,180.0,4.97,325.0,高雄市新興區
6888192519,17704941,威技 7-8坪 R32冷媒 1級能源 變頻冷暖分離式冷氣 NWS-41VRCH/NWU-41VRCH,https://shopee.tw/威技-7-8坪-R32冷媒-1級能源-變頻冷暖分離式冷氣-NWS-41VRCH-NWU-41VRCH-i.17704941.6888192519?sp_atk=bdce2ee6-9eda-4eb3-9ae2-dc1cd026a597&xptdk=bdce2ee6-9eda-4eb3-9ae2-dc1cd026a597,20200.0,4.96,61.0,臺中市潭子區
107124995,5579582,現貨 電風扇網束 內徑4公分 3.3公分 電風扇後鎖 塑膠後鎖 葉片鎖 電風扇配件 電風扇零件 原廠材料 【皓聲電器】,https://shopee.tw/現貨-電風扇網束-內徑4公分-3.3公分-電風扇後鎖-塑膠後鎖-葉片鎖-電風扇配件-電風扇零件-原廠材料-【皓聲電器】-i.5579582.107124995?sp_atk=c89ec71f-dcfb-4048-94ab-6df0ec071255&xptdk=c89ec71f-dcfb-4048-94ab-6df0ec071255,50.0,4.97,817.0,新北市新店區
2231030929,2551096,插頭掛勾 透明插頭掛勾 強力貼電器插頭掛鉤 透明黏貼式電源線插座 收納整理掛架 防水掛勾  充電架 掛勾 插頭收納 插頭,https://shopee.tw/插頭掛勾-透明插頭掛勾-強力貼電器插頭掛鉤-透明黏貼式電源線插座-收納整理掛架-防水掛勾-充電架-掛勾-插頭收納-插頭-i.2551096.2231030929?sp_atk=5ab7a70f-bee0-4a47-8c63-13feab448583&xptdk=5ab7a70f-bee0-4a47-8c63-13feab448583,2.0,4.94,35000.0,臺南市安南區
16989519274,161203240,🔥拚全台最低價🔥電線收納器 集線器 整線器 免打孔廚房收納繞線器 電器電線插頭 固定器線夾 理線器 繞線器 電線收納,https://shopee.tw/🔥拚全台最低價🔥電線收納器-集線器-整線器-免打孔廚房收納繞線器-電器電線插頭-固定器線夾-理線器-繞線器-電線收納-i.161203240.16989519274?sp_atk=0df931d2-a77e-42e7-b82b-e3747b62a8ba&xptdk=0df931d2-a77e-42e7-b82b-e3747b62a8ba,3.5,4.74,9926.0,宜蘭縣宜蘭市
11457700852,15657116,【GC】PVC電器絕緣膠帶 耐高溫電器膠帶 耐壓電器膠帶 防潮電工膠帶 耐化學性能水電膠帶 防火阻燃電器膠帶 電器,https://shopee.tw/【GC】PVC電器絕緣膠帶-耐高溫電器膠帶-耐壓電器膠帶-防潮電工膠帶-耐化學性能水電膠帶-防火阻燃電器膠帶-電器-i.15657116.11457700852?sp_atk=3869ad87-4c03-480f-87b7-d4173c910725&xptdk=3869ad87-4c03-480f-87b7-d4173c910725,9.0,4.95,2106.0,臺中市龍井區
17382153471,66487041,<<威格森家居>>MIT台灣生產  列表機架 \ 電器架 \ 置物架 \ 增高架\ 展示架,https://shopee.tw/-威格森家居-MIT台灣生產-列表機架-電器架-置物架-增高架-展示架-i.66487041.17382153471?sp_atk=f1253067-65cd-47b1-80d8-65acd8b15096&xptdk=f1253067-65cd-47b1-80d8-65acd8b15096,175.0,4.97,136.0,臺中市神岡區
14412094849,40501204,威技 6L 一級能效除濕機 WDH-S612EA(可申請退貨物稅500元)(外銷日本指定機種),https://shopee.tw/威技-6L-一級能效除濕機-WDH-S612EA(可申請退貨物稅500元)(外銷日本指定機種)-i.40501204.14412094849?sp_atk=583cdb99-0cc2-4a60-be66-b68eb5783b1f&xptdk=583cdb99-0cc2-4a60-be66-b68eb5783b1f,3780.0,4.97,498.0,苗栗縣頭份市
12390544839,484991791,【Double Sun】2P防雷1開2插分接器 DR-9,https://shopee.tw/【Double-Sun】2P防雷1開2插分接器-DR-9-i.484991791.12390544839?sp_atk=2b665638-7d9e-4d79-8fdb-405011be282c&xptdk=2b665638-7d9e-4d79-8fdb-405011be282c,65.0,5.0,45.0,臺中市大里區
23666329307,232754531,【居家生活Easy Buy】抽拉式廚房收納層架 廚房電器收納架 可抽拉置物收納架 廚房隙縫架 鐵架 收納架 層架,https://shopee.tw/【居家生活Easy-Buy】抽拉式廚房收納層架-廚房電器收納架-可抽拉置物收納架-廚房隙縫架-鐵架-收納架-層架-i.232754531.23666329307?sp_atk=83b102c0-3fed-4f38-870a-69ab504381a3&xptdk=83b102c0-3fed-4f38-870a-69ab504381a3,1424.0,4.67,11.0,
8323741171,32149019,🔥10倍蝦幣🔥 含稅  3M PVC絕緣膠帶 電火布 電工膠帶 電氣膠布 電氣膠帶 絕緣膠布 電器膠帶,https://shopee.tw/🔥10倍蝦幣🔥-含稅-3M-PVC絕緣膠帶-電火布-電工膠帶-電氣膠布-電氣膠帶-絕緣膠布-電器膠帶-i.32149019.8323741171?sp_atk=392808df-f228-437b-8d43-00731b3b29d2&xptdk=392808df-f228-437b-8d43-00731b3b29d2,16.0,4.99,10000.0,嘉義縣水上鄉
699113379,3120439,威宏電器有限公司 - 國際牌 原廠 W022A-95UOO，W022A-95U00 洗衣機濾網,https://shopee.tw/威宏電器有限公司-國際牌-原廠-W022A-95UOO，W022A-95U00-洗衣機濾網-i.3120439.699113379?sp_atk=20464679-fc4e-4229-b9af-8759c2722941&xptdk=20464679-fc4e-4229-b9af-8759c2722941,90.0,4.98,442.0,臺南市麻豆區
